episode,frames,episode_reward,episode_len,epsilon,loss,success
365,34773,0,100,0.8164758333333333,0.0008123968696600059,0
366,34873,0,100,0.8159480555555556,0.0007207469033528468,0
367,34973,0,100,0.8154202777777778,0.0006453607731236843,0
368,35073,0,100,0.8148925,0.0008221708121709526,0
369,35173,0,100,0.8143647222222222,0.0007657018758618505,0
370,35273,0,100,0.8138369444444444,0.0007524923485470935,0
371,35373,0,100,0.8133091666666666,0.0007709972102747997,0
372,35473,0,100,0.8127813888888888,0.0005907005902554374,0
373,35573,0,100,0.8122536111111112,0.000712090688830358,0
374,35673,0,100,0.8117258333333334,0.0006854170453880215,0
375,35773,0,100,0.8111980555555556,0.0009002404203056357,0
376,35873,0,100,0.8106702777777778,0.0007166255320771597,0
377,35973,0,100,0.8101425,0.0009996247588424012,0
378,35979,0.946,6,0.8101108333333333,0.000483646794843177,1
379,36079,0,100,0.8095830555555555,0.0010734332562424244,0
380,36179,0,100,0.8090552777777777,0.0009760044659196864,0
381,36279,0,100,0.8085275000000001,0.0008503654642117908,0
382,36379,0,100,0.8079997222222222,0.0008191230899683433,0
383,36479,0,100,0.8074719444444445,0.000711902911280049,0
384,36579,0,100,0.8069441666666667,0.0008657216157735093,0
385,36679,0,100,0.8064163888888889,0.0009541709217592143,0
386,36779,0,100,0.8058886111111111,0.0007532531320612179,0
387,36879,0,100,0.8053608333333333,0.0007806047297344776,0
388,36979,0,100,0.8048330555555556,0.0009375344940053765,0
389,37017,0.6579999999999999,38,0.8046325,0.0008287063040035335,1
390,37117,0,100,0.8041047222222222,0.000828123979154043,0
391,37217,0,100,0.8035769444444445,0.0010862242120492738,0
392,37317,0,100,0.8030491666666667,0.0008149608236999484,0
393,37417,0,100,0.8025213888888889,0.000965226775733754,0
394,37517,0,100,0.8019936111111111,0.0008595399204932619,0
395,37617,0,100,0.8014658333333333,0.0009115797736740205,0
396,37717,0,100,0.8009380555555555,0.000899728909280384,0
397,37817,0,100,0.8004102777777777,0.0008537525623978581,0
398,37917,0,100,0.7998825,0.000899996392254252,0
399,38017,0,100,0.7993547222222223,0.0007332149201829452,0
400,38117,0,100,0.7988269444444445,0.0007710955380753148,0
401,38217,0,100,0.7982991666666667,0.0009733744564437074,0
402,38317,0,100,0.7977713888888889,0.0009213021651521558,0
403,38417,0,100,0.7972436111111112,0.0008832078754494432,0
404,38517,0,100,0.7967158333333333,0.0008645061359857209,0
405,38617,0,100,0.7961880555555556,0.0009298629658587743,0
406,38717,0,100,0.7956602777777778,0.0008908892337785801,0
407,38817,0,100,0.7951325,0.0008026478230021894,0
408,38917,0,100,0.7946047222222222,0.0008849866078526247,0
409,39017,0,100,0.7940769444444444,0.0009443288626789581,0
410,39117,0,100,0.7935491666666667,0.001053488453180762,0
411,39173,0.4959999999999999,56,0.7932536111111111,0.0009768450289422098,1
412,39273,0,100,0.7927258333333334,0.0008204552333336324,0
413,39373,0,100,0.7921980555555556,0.0008610661565035116,0
414,39473,0,100,0.7916702777777778,0.0008614266243966995,0
415,39573,0,100,0.7911425000000001,0.0008485824279341614,0
416,39673,0,100,0.7906147222222222,0.0009806502134597395,0
417,39773,0,100,0.7900869444444445,0.0007243119284976274,0
418,39873,0,100,0.7895591666666667,0.0009047912954702042,0
419,39973,0,100,0.7890313888888889,0.0009395222918101353,0
420,40073,0,100,0.7885036111111111,0.0009314587689004839,0
421,40173,0,100,0.7879758333333333,0.0009618906468676869,0
422,40273,0,100,0.7874480555555556,0.0010748633506591431,0
423,40373,0,100,0.7869202777777777,0.000986233760631876,0
424,40473,0,100,0.7863925,0.0008019576658989536,0
425,40573,0,100,0.7858647222222223,0.0007934394203766715,0
426,40673,0,100,0.7853369444444445,0.0007313303519913461,0
427,40773,0,100,0.7848091666666667,0.000964599932776764,0
428,40873,0,100,0.7842813888888889,0.0007539812950562918,0
429,40973,0,100,0.7837536111111111,0.0009008612969773821,0
430,41073,0,100,0.7832258333333333,0.0011370442135375924,0
431,41173,0,100,0.7826980555555556,0.0009234901222225744,0
432,41273,0,100,0.7821702777777778,0.0009781809417472686,0
433,41373,0,100,0.7816425,0.0008543549024761887,0
434,41473,0,100,0.7811147222222222,0.0008923514511116081,0
435,41573,0,100,0.7805869444444444,0.0008069799253644306,0
436,41673,0,100,0.7800591666666666,0.0009385228619794361,0
437,41773,0,100,0.7795313888888888,0.0009720827527053188,0
438,41873,0,100,0.7790036111111112,0.0008996823380584829,0
439,41973,0,100,0.7784758333333334,0.0009575196229707217,0
440,42073,0,100,0.7779480555555556,0.0009402539000438992,0
441,42173,0,100,0.7774202777777778,0.0009457528552593431,0
442,42273,0,100,0.7768925,0.0009967766793852206,0
443,42373,0,100,0.7763647222222222,0.0009119400804047473,0
444,42473,0,100,0.7758369444444444,0.0008856982571887784,0
445,42573,0,100,0.7753091666666667,0.0010813716010306962,0
446,42577,0.964,4,0.7752880555555556,0.0009581410413375124,1
447,42677,0,100,0.7747602777777778,0.0007794966327492148,0
448,42777,0,100,0.7742325,0.0008555546999559737,0
449,42877,0,100,0.7737047222222222,0.0009666100445610937,0
450,42977,0,100,0.7731769444444445,0.000945177504181629,0
451,43077,0,100,0.7726491666666666,0.0009299149263824802,0
452,43177,0,100,0.7721213888888889,0.0008421174203976988,0
453,43277,0,100,0.7715936111111111,0.001053719328774605,0
454,43377,0,100,0.7710658333333333,0.0009232846296799835,0
455,43477,0,100,0.7705380555555555,0.000836020101851318,0
456,43577,0,100,0.7700102777777778,0.0008349010693200398,0
457,43677,0,100,0.7694825000000001,0.0009286522233742289,0
458,43777,0,100,0.7689547222222222,0.0008189297922945116,0
459,43877,0,100,0.7684269444444445,0.0010507555824005976,0
460,43977,0,100,0.7678991666666667,0.0010579285599669674,0
461,44077,0,100,0.7673713888888889,0.001234244197839871,0
462,44171,0.15400000000000003,94,0.7668752777777778,0.0009768695755988023,1
