episode,episode_reward,episode_len,epsilon,loss
311,-0.5,3,0.9901200000000046,1.3674637079238892
312,0.5,3,0.9900883333333379,1.6512689590454102
313,-1.0,4,0.9900566666666712,1.9700363278388977
314,-1.0,6,0.9900250000000046,1.4076263109842937
315,-1.0,5,0.9899933333333379,1.072339653968811
316,-3.0,9,0.9899616666666713,1.6305034160614014
317,0.5,3,0.9899300000000046,1.4696285724639893
318,-4.0,6,0.989898333333338,1.1351810097694397
319,-1.0,5,0.9898666666666713,0.9014161924521128
320,1.0,4,0.9898350000000047,0.6166844964027405
321,-1.0,5,0.989803333333338,0.8679356773694357
322,-1.0,4,0.9897716666666714,0.8808242678642273
323,-1.0,4,0.9897400000000047,0.9438237547874451
324,-4.0,6,0.9897083333333381,0.8563590546449026
325,-4.0,7,0.9896766666666714,1.2994349598884583
326,0.0,7,0.9896450000000048,1.850257118542989
327,0.5,3,0.9896133333333381,3.8477139472961426
328,-1.0,4,0.9895816666666715,1.470238447189331
329,-1.0,5,0.9895500000000048,1.5306212504704793
330,-2.0,6,0.9895183333333382,0.7824140389760336
331,-1.0,6,0.9894866666666715,0.8216442763805389
332,0.5,3,0.9894550000000049,1.5409538745880127
333,-0.5,3,0.9894233333333382,1.1601113080978394
334,0.5,3,0.9893916666666716,1.1680045127868652
335,-7.0,9,0.9893600000000049,1.512894082069397
336,4.0,6,0.9893283333333383,1.0864183108011882
337,-0.5,3,0.9892966666666716,0.5289081782102585
338,-3.0,7,0.989265000000005,1.3668946027755737
339,-2.0,5,0.9892333333333383,1.2860935529073079
340,-2.0,6,0.9892016666666716,1.512224058310191
341,4.0,6,0.989170000000005,1.9401453336079915
342,-0.5,3,0.9891383333333383,1.2025403380393982
343,0.5,3,0.9891066666666717,1.0948660373687744
344,-3.0,7,0.989075000000005,1.1066642999649048
345,0.5,3,0.9890433333333384,1.5204583406448364
346,1.0,6,0.9890116666666717,1.1592727104822795
347,-1.0,4,0.9889800000000051,1.2583527565002441
348,-1.0,4,0.9889483333333384,0.9906121790409088
349,-5.0,8,0.9889166666666718,1.254415363073349
350,-2.0,6,0.9888850000000051,0.980687697728475
351,-1.0,4,0.9888533333333385,0.8901644349098206
352,-1.0,4,0.9888216666666718,0.671427845954895
353,-1.0,6,0.9887900000000052,1.1670328378677368
354,-4.0,7,0.9887583333333385,1.4227102200190227
355,1.0,6,0.9887266666666719,2.049752871195475
356,0.5,3,0.9886950000000052,3.0302531719207764
357,-4.0,6,0.9886633333333386,1.4159664114316304
358,-1.0,4,0.9886316666666719,2.277863025665283
359,5.0,8,0.9886000000000053,1.4202690571546555
360,-4.0,6,0.9885683333333386,1.8756116827329
361,-0.5,3,0.988536666666672,2.7471989393234253
362,-0.5,3,0.9885050000000053,1.4803337454795837
363,-1.0,6,0.9884733333333386,1.0373993714650471
364,-3.0,6,0.988441666666672,0.7527388334274292
365,-2.0,6,0.9884100000000053,1.0833561817804973
366,1.0,6,0.9883783333333387,1.8672040502230327
367,-0.5,3,0.988346666666672,1.6955574750900269
368,1.0,4,0.9883150000000054,1.7896366119384766
369,-3.0,7,0.9882833333333387,1.715927928686142
370,-2.0,6,0.9882516666666721,1.6776979366938274
371,0.5,3,0.9882200000000054,1.5758318901062012
372,-0.5,3,0.9881883333333388,0.926026850938797
373,0.5,3,0.9881566666666721,1.0283535718917847
374,-6.0,7,0.9881250000000055,2.1654086112976074
375,-1.0,5,0.9880933333333388,1.0835338830947876
376,-2.0,5,0.9880616666666722,1.7444014151891072
377,1.0,4,0.9880300000000055,1.3246403336524963
378,-2.0,6,0.9879983333333389,1.974662184715271
379,0.5,3,0.9879666666666722,1.3452699184417725
380,-0.5,3,0.9879350000000056,1.9171639680862427
381,1.0,6,0.9879033333333389,2.102418224016825
382,0.0,6,0.9878716666666723,1.1915152470270793
383,-7.0,8,0.9878400000000056,1.3859584480524063
384,4.0,7,0.987808333333339,2.037370483080546
385,-4.0,6,0.9877766666666723,1.3093712329864502
386,-1.0,5,0.9877450000000056,1.387502908706665
387,0.5,3,0.987713333333339,1.6550374031066895
388,-2.0,7,0.9876816666666723,1.6250497847795486
389,-1.0,6,0.9876500000000057,1.5201737880706787
390,0.5,3,0.987618333333339,0.8912067413330078
391,-1.0,4,0.9875866666666724,2.1917113065719604
392,-1.0,5,0.9875550000000057,1.0367674231529236
393,-0.5,3,0.9875233333333391,1.413500428199768
394,-2.0,5,0.9874916666666724,1.4364932378133137
395,-4.0,7,0.9874600000000058,2.5148771603902182
396,-0.5,3,0.9874283333333391,0.859542042016983
397,1.0,6,0.9873966666666725,2.0110226472218833
398,-1.0,5,0.9873650000000058,1.412976900736491
399,0.5,3,0.9873333333333392,0.6895358562469482
400,-6.0,7,0.9873016666666725,1.4271516799926758
401,0.0,8,0.9872700000000059,1.3116924315690994
402,-6.0,7,0.9872383333333392,1.8100395600001018
403,1.0,6,0.9872066666666726,1.4744445482889812
404,0.5,3,0.9871750000000059,1.4097429513931274
405,-0.5,3,0.9871433333333393,0.9104955196380615
406,-4.0,6,0.9871116666666726,1.3215774099032085
407,-1.0,5,0.987080000000006,2.491384824117025
408,0.5,3,0.9870483333333393,2.535146951675415
409,-2.0,7,0.9870166666666726,1.3905566930770874
410,-1.0,4,0.986985000000006,1.0716037154197693
411,-0.5,3,0.9869533333333393,1.7277024388313293
412,-0.5,3,0.9869216666666727,1.8103553652763367
413,-1.0,4,0.986890000000006,1.2344650328159332
414,-1.0,4,0.9868583333333394,2.9607412815093994
