episode,episode_reward,episode_len,epsilon,loss
351,-1.0,4,0.9972133333333346,0.0888031292706728
352,-3.0,6,0.997205416666668,0.11042126392324765
353,0.0,7,0.9971975000000013,0.09222794111285891
354,-1.0,4,0.9971895833333346,0.12220611236989498
355,-0.5,3,0.997181666666668,0.08670511469244957
356,0.5,3,0.9971737500000013,0.08797459304332733
357,2.0,6,0.9971658333333346,0.09414155470828216
358,-1.0,4,0.997157916666668,0.09580820426344872
359,2.0,5,0.9971500000000013,0.08649504855275154
360,-4.0,6,0.9971420833333347,0.07829017067948978
361,-0.5,3,0.997134166666668,0.09315477808316548
362,-0.5,3,0.9971262500000013,0.0776607816418012
363,-5.0,9,0.9971183333333347,0.19766845264368588
364,-2.0,6,0.997110416666668,0.5215523865481373
365,-0.5,3,0.9971025000000013,0.3383283590277036
366,-0.5,3,0.9970945833333347,0.11821267505486806
367,-0.5,3,0.997086666666668,0.26643017679452896
368,1.0,4,0.9970787500000013,0.34571915306150913
369,-0.5,3,0.9970708333333347,0.14140913196994612
370,-2.0,5,0.997062916666668,0.1255896806716919
371,0.5,3,0.9970550000000014,0.3171512149274349
372,1.0,4,0.9970470833333347,0.23307643830776215
373,0.5,3,0.997039166666668,0.1101987175643444
374,-1.0,4,0.9970312500000014,0.1529760528355837
375,-3.0,7,0.9970233333333347,0.12669267120405234
376,2.0,6,0.997015416666668,0.08505291685772438
377,3.0,6,0.9970075000000014,0.0936294396718343
378,-2.0,6,0.9969995833333347,0.11086959081391494
379,4.0,7,0.996991666666668,0.12495750721011843
380,1.0,4,0.9969837500000014,0.10401243157684803
381,1.0,6,0.9969758333333347,0.12058723097046216
382,1.0,4,0.9969679166666681,0.12969360873103142
383,-2.0,6,0.9969600000000014,0.13065658758083978
384,2.0,5,0.9969520833333347,0.10180085748434067
385,0.5,3,0.9969441666666681,0.12566807121038437
386,-0.5,3,0.9969362500000014,0.10584865510463715
387,0.5,3,0.9969283333333347,0.10848359763622284
388,1.0,4,0.9969204166666681,0.11086837761104107
389,-2.0,7,0.9969125000000014,0.11285554085459028
390,0.5,3,0.9969045833333348,0.0921790674328804
391,0.5,3,0.9968966666666681,0.09023233751455943
392,1.0,4,0.9968887500000014,0.0793549008667469
393,-0.5,3,0.9968808333333348,0.09304481248060863
394,-2.0,7,0.9968729166666681,0.0897768507046359
395,-5.0,9,0.9968650000000014,0.07643184127906959
396,3.0,8,0.9968570833333348,0.08499920181930065
397,1.0,4,0.9968491666666681,0.09163785632699728
398,1.0,4,0.9968412500000015,0.08293289644643664
399,2.0,7,0.9968333333333348,0.07655500514166695
400,-1.0,4,0.9968254166666681,0.09665435552597046
401,1.0,4,0.9968175000000015,0.06766207423061132
402,-1.0,4,0.9968095833333348,0.058695556595921516
