episode,episode_reward,episode_len,epsilon,loss
181,-2.0,5,0.9942366666666693,1.3790937662124634
182,-1.0,5,0.9942050000000027,2.2755737602710724
183,6.0,8,0.994173333333336,0.3318616449832916
184,-0.5,3,0.9941416666666694,0.496919184923172
185,-0.5,3,0.9941100000000027,0.08758899196982384
186,1.0,4,0.9940783333333361,0.5625403970479965
187,0.5,3,0.9940466666666694,0.055778682231903076
188,0.5,3,0.9940150000000028,0.040674738585948944
189,1.0,4,0.9939833333333361,1.4047506153583527
190,-0.5,3,0.9939516666666695,0.11949633806943893
191,-1.0,6,0.9939200000000028,1.0276714116334915
192,-4.0,7,0.9938883333333361,0.2905040929714839
193,7.0,8,0.9938566666666695,0.4858851507306099
194,-4.0,6,0.9938250000000028,0.7209040646751722
195,-1.0,6,0.9937933333333362,0.24376787741978964
196,4.0,7,0.9937616666666695,0.15211455523967743
197,0.5,3,0.9937300000000029,0.09747414290904999
198,0.5,3,0.9936983333333362,0.20770929753780365
199,-0.5,3,0.9936666666666696,0.4296242445707321
200,1.0,6,0.9936350000000029,0.2467266966899236
201,1.0,4,0.9936033333333363,2.3217554092407227
202,1.0,6,0.9935716666666696,1.3264383375644684
203,-1.0,5,0.993540000000003,1.1419130365053813
204,-1.0,4,0.9935083333333363,0.40586280822753906
205,-0.5,3,0.9934766666666697,1.5688249990344048
206,1.0,4,0.993445000000003,0.2036573812365532
207,-1.0,5,0.9934133333333364,1.0185759961605072
208,1.0,6,0.9933816666666697,0.30713672439257306
209,-3.0,6,0.9933500000000031,0.6176727215449015
210,-2.0,5,0.9933183333333364,0.6161398589611053
211,0.5,3,0.9932866666666698,0.4666711688041687
212,0.0,6,0.9932550000000031,0.1770834575096766
213,1.0,6,0.9932233333333365,1.146455427010854
214,4.0,7,0.9931916666666698,0.6584848761558533
215,-3.0,7,0.9931600000000032,0.8825438469648361
216,-0.5,3,0.9931283333333365,0.7498131096363068
217,4.0,7,0.9930966666666698,0.9480748275915781
218,0.0,6,0.9930650000000032,0.6764771242936453
219,7.0,8,0.9930333333333365,0.6625391878187656
220,-2.0,5,0.9930016666666699,0.6091350565354029
221,-1.0,4,0.9929700000000032,0.8545145243406296
222,1.0,4,0.9929383333333366,0.2991453558206558
223,-2.0,6,0.9929066666666699,0.4966696302096049
224,0.5,3,0.9928750000000033,1.0712199211120605
225,-2.0,6,0.9928433333333366,0.8709915379683176
226,-1.0,6,0.99281166666667,0.33316973845163983
227,7.0,9,0.9927800000000033,0.3810256361961365
228,0.5,3,0.9927483333333367,0.9361416101455688
229,-0.5,3,0.99271666666667,0.38164621591567993
230,0.0,6,0.9926850000000034,0.26949988305568695
231,-1.0,6,0.9926533333333367,0.6377135912577311
232,-0.5,3,0.9926216666666701,0.4248833656311035
233,-4.0,6,0.9925900000000034,0.3458264470100403
234,1.0,4,0.9925583333333368,0.9998143315315247
235,-2.0,6,0.9925266666666701,0.4046739439169566
236,-1.0,5,0.9924950000000035,0.7152690043052038
237,-0.5,3,0.9924633333333368,0.5564237385988235
238,0.5,3,0.9924316666666702,0.36284634470939636
239,1.0,6,0.9924000000000035,0.5868500769138336
240,-4.0,7,0.9923683333333368,0.39838595191637677
241,-1.0,4,0.9923366666666702,0.3912515491247177
242,-1.0,6,0.9923050000000035,0.40956034262975055
243,-1.0,4,0.9922733333333369,1.6219667196273804
244,-2.0,7,0.9922416666666702,0.4699968099594116
245,1.0,6,0.9922100000000036,0.5241198837757111
246,3.0,7,0.9921783333333369,0.5975626707077026
247,0.5,3,0.9921466666666703,0.3762724995613098
248,-0.5,3,0.9921150000000036,0.6508343517780304
249,0.0,8,0.992083333333337,0.6090689599514008
250,0.5,3,0.9920516666666703,0.42748838663101196
251,-1.0,6,0.9920200000000037,0.7410246729850769
252,-1.0,4,0.991988333333337,0.3475252091884613
253,-0.5,3,0.9919566666666704,0.6908068358898163
