episode,frames,episode_reward,episode_len,epsilon,loss,success
314,29840,0,100,0.8425111111111111,0.0011426600090635474,0
315,29940,0,100,0.8419833333333333,0.0009908430471841712,0
316,30040,0,100,0.8414555555555556,0.0013863136367581318,0
317,30140,0,100,0.8409277777777777,0.0011917799295042642,0
318,30240,0,100,0.8404,0.0009840438305400313,0
319,30340,0,100,0.8398722222222222,0.0011108846969727893,0
320,30440,0,100,0.8393444444444444,0.0010911957979260478,0
321,30540,0,100,0.8388166666666667,0.0013368243646982591,0
322,30640,0,100,0.8382888888888889,0.0012150340795051306,0
323,30740,0,100,0.8377611111111112,0.0013320829372969456,0
324,30840,0,100,0.8372333333333333,0.0009137588049634359,0
325,30940,0,100,0.8367055555555556,0.0014526123327959794,0
326,31040,0,100,0.8361777777777778,0.0009456750703975558,0
327,31140,0,100,0.83565,0.0012756732892012224,0
328,31240,0,100,0.8351222222222222,0.001293574829614954,0
329,31340,0,100,0.8345944444444444,0.0013370931541430765,0
330,31440,0,100,0.8340666666666667,0.000858414951217128,0
331,31540,0,100,0.8335388888888888,0.0009376240946585312,0
332,31640,0,100,0.8330111111111111,0.001085862182371784,0
333,31690,0.55,50,0.8327472222222222,0.0018041213831747882,1
334,31790,0,100,0.8322194444444444,0.0011420691836974584,0
335,31890,0,100,0.8316916666666667,0.0014059004685259425,0
336,31990,0,100,0.8311638888888889,0.0012366733675298746,0
337,32090,0,100,0.8306361111111111,0.001260243903961964,0
338,32190,0,100,0.8301083333333333,0.0012772050048806705,0
339,32290,0,100,0.8295805555555555,0.0012584385063382796,0
340,32390,0,100,0.8290527777777777,0.0016876998342922889,0
341,32490,0,100,0.828525,0.001188590345409466,0
342,32590,0,100,0.8279972222222223,0.0011796568435966037,0
343,32690,0,100,0.8274694444444445,0.0009909422750934028,0
344,32790,0,100,0.8269416666666667,0.0011522462878201622,0
345,32890,0,100,0.8264138888888889,0.0011056643254414667,0
346,32990,0,100,0.8258861111111111,0.001096134031395195,0
347,33090,0,100,0.8253583333333333,0.00132491266267607,0
348,33190,0,100,0.8248305555555555,0.0014493474677146879,0
349,33290,0,100,0.8243027777777778,0.0012617869445239193,0
350,33390,0,100,0.823775,0.0007930960319936276,0
351,33490,0,100,0.8232472222222222,0.0010372891103907023,0
352,33590,0,100,0.8227194444444444,0.0010990607217536308,0
353,33690,0,100,0.8221916666666667,0.001335961870790925,0
354,33790,0,100,0.8216638888888889,0.001201721169782104,0
355,33890,0,100,0.8211361111111111,0.0015552465149085038,0
356,33990,0,100,0.8206083333333334,0.0009675515140406787,0
357,34070,0.2799999999999999,80,0.8201861111111111,0.0018742410331469728,1
358,34170,0,100,0.8196583333333334,0.0014959795234608464,0
359,34270,0,100,0.8191305555555556,0.0013420674424560275,0
360,34370,0,100,0.8186027777777778,0.0011636876230477356,0
361,34470,0,100,0.818075,0.0013245650686440058,0
362,34570,0,100,0.8175472222222222,0.001504890531359706,0
363,34670,0,100,0.8170194444444444,0.0012981339350517374,0
364,34770,0,100,0.8164916666666666,0.0011190784748760052,0
365,34870,0,100,0.8159638888888889,0.0011674288861104288,0
366,34970,0,100,0.8154361111111111,0.0016222862059657927,0
367,35070,0,100,0.8149083333333333,0.001205937114864355,0
368,35170,0,100,0.8143805555555556,0.0018085954038542696,0
369,35270,0,100,0.8138527777777778,0.0014207821211311966,0
370,35370,0,100,0.813325,0.0010265672538662329,0
371,35470,0,100,0.8127972222222222,0.0012445651349844412,0
372,35570,0,100,0.8122694444444445,0.0008966681231686379,0
373,35670,0,100,0.8117416666666667,0.0012174365314422176,0
374,35770,0,100,0.8112138888888889,0.001591416384326294,0
375,35870,0,100,0.8106861111111111,0.0011215490027097984,0
376,35876,0.946,6,0.8106544444444445,0.0019971219347401834,1
377,35906,0.73,30,0.8104961111111111,0.0013406334532191978,1
378,36006,0,100,0.8099683333333334,0.0019696279769414104,0
379,36106,0,100,0.8094405555555555,0.0016328394532320089,0
