episode,episode_reward,episode_len,epsilon,loss
340,2.0,5,0.9973004166666679,0.4321178659796715
341,1.0,6,0.9972925000000012,0.43173230315248173
342,1.0,4,0.9972845833333346,0.3394501260481775
343,1.0,5,0.9972766666666679,0.22402457669377326
344,-0.5,3,0.9972687500000013,0.2661554316679637
345,0.5,3,0.9972608333333346,0.11915258380273978
346,1.0,4,0.9972529166666679,0.12947820965200663
347,-2.0,8,0.9972450000000013,0.08621013746596873
348,4.0,6,0.9972370833333346,0.066942708256344
349,2.0,7,0.9972291666666679,0.05655785942716258
350,-1.0,5,0.9972212500000013,0.05296409204602241
351,-2.0,6,0.9972133333333346,0.05445831951995691
352,-1.0,4,0.997205416666668,0.04842666909098625
353,0.5,3,0.9971975000000013,0.04271062215169271
354,1.0,5,0.9971895833333346,0.04564681127667427
355,-3.0,7,0.997181666666668,0.04387186015290873
356,-1.0,4,0.9971737500000013,0.04243072587996721
357,-0.5,3,0.9971658333333346,0.04370454512536526
358,-1.0,4,0.997157916666668,0.038318789564073086
359,2.0,5,0.9971500000000013,0.035917408764362335
360,-1.0,4,0.9971420833333347,0.037774364929646254
361,-2.0,5,0.997134166666668,0.06838489472866058
362,2.0,6,0.9971262500000013,0.10065505529443423
363,-0.5,3,0.9971183333333347,0.08807802014052868
364,-1.0,5,0.997110416666668,0.07077949792146683
365,1.0,4,0.9971025000000013,0.05499028414487839
366,-0.5,3,0.9970945833333347,0.04103242978453636
367,-0.5,3,0.997086666666668,0.04193638016780218
368,-2.0,5,0.9970787500000013,0.04719608277082443
369,2.0,6,0.9970708333333347,0.04880204858879248
370,2.0,6,0.997062916666668,0.04033194792767366
371,-1.0,4,0.9970550000000014,0.04275730438530445
372,-4.0,6,0.9970470833333347,0.039208470533291497
373,0.5,3,0.997039166666668,0.036825440203150116
374,0.5,3,0.9970312500000014,0.03307445223132769
375,2.0,6,0.9970233333333347,0.0376625998566548
376,2.0,6,0.997015416666668,0.03585358833273252
377,1.0,4,0.9970075000000014,0.029726363718509674
378,0.5,3,0.9969995833333347,0.03048614412546158
379,0.5,3,0.996991666666668,0.03539175416032473
380,-2.0,5,0.9969837500000014,0.030839855782687664
381,-0.5,3,0.9969758333333347,0.03589097037911415
382,2.0,6,0.9969679166666681,0.06509055818120639
383,-5.0,8,0.9969600000000014,0.1887921178713441
384,2.0,5,0.9969520833333347,0.23111748546361924
385,-2.0,6,0.9969441666666681,0.2555284301439921
386,-2.0,7,0.9969362500000014,0.211066196007388
387,1.0,5,0.9969283333333347,0.1917886793613434
388,-1.0,5,0.9969204166666681,0.11519465819001198
389,-0.5,3,0.9969125000000014,0.11265459656715393
390,0.5,3,0.9969045833333348,0.14608161027232805
391,-4.0,6,0.9968966666666681,0.08986042750378449
392,-1.0,5,0.9968887500000014,0.0756833516061306
393,-2.0,5,0.9968808333333348,0.06318429410457611
394,-1.0,5,0.9968729166666681,0.06675696223974228
395,2.0,5,0.9968650000000014,0.08453008756041527
396,-6.0,9,0.9968570833333348,0.06087601640158229
397,1.0,4,0.9968491666666681,0.06016527768224478
398,-0.5,3,0.9968412500000015,0.05796568592389425
399,0.5,3,0.9968333333333348,0.05643174548943838
400,-3.0,8,0.9968254166666681,0.04886041721329093
401,-0.5,3,0.9968175000000015,0.04275454580783844
402,2.0,5,0.9968095833333348,0.048859886825084686
403,-0.5,3,0.9968016666666681,0.047296335299809776
404,-2.0,6,0.9967937500000015,0.04352096716562907
405,-2.0,7,0.9967858333333348,0.04558349187885012
406,2.0,7,0.9967779166666682,0.04200879910162517
407,-2.0,5,0.9967700000000015,0.04023902341723442
408,-1.0,4,0.9967620833333348,0.04955355916172266
409,0.5,3,0.9967541666666682,0.03488628255824248
410,0.5,3,0.9967462500000015,0.04594591756661733
411,1.0,4,0.9967383333333348,0.04303912725299597
412,1.0,4,0.9967304166666682,0.04010778293013573
413,6.0,8,0.9967225000000015,0.2893931642174721
414,-1.0,4,0.9967145833333348,0.8512940322980285
415,-1.0,4,0.9967066666666682,0.6679428196512163
416,-0.5,3,0.9966987500000015,0.38720321903626126
417,-1.0,4,0.9966908333333349,0.42754156328737736
418,-1.0,5,0.9966829166666682,0.36214636340737344
419,0.5,3,0.9966750000000015,0.20374798650542894
420,1.0,4,0.9966670833333349,0.18859090376645327
421,-1.0,5,0.9966591666666682,0.14588763043284417
422,-3.0,7,0.9966512500000015,0.07221051678061485
423,0.5,3,0.9966433333333349,0.07859478890895844
424,-0.5,3,0.9966354166666682,0.10296789929270744
425,2.0,5,0.9966275000000016,0.0607236210256815
426,1.0,5,0.9966195833333349,0.056734252348542215
427,-0.5,3,0.9966116666666682,0.11436942840615909
428,-2.0,5,0.9966037500000016,0.06512549072504044
429,-2.0,6,0.9965958333333349,0.062498870926598706
430,1.0,6,0.9965879166666682,0.050437103336056076
431,1.0,4,0.9965800000000016,0.053531999699771404
432,-2.0,6,0.9965720833333349,0.05257685420413812
433,-1.0,4,0.9965641666666682,0.061197614297270775
434,1.0,4,0.9965562500000016,0.052570367231965065
435,4.0,7,0.9965483333333349,0.0564458646944591
436,-1.0,6,0.9965404166666683,0.04945117607712746
437,0.5,3,0.9965325000000016,0.03746328502893448
438,0.5,3,0.9965245833333349,0.03800106296936671
439,-5.0,7,0.9965166666666683,0.046188103700322766
440,1.0,4,0.9965087500000016,0.046542347176000476
441,1.0,4,0.996500833333335,0.05010660784319043
442,-0.5,3,0.9964929166666683,0.0504095529516538
443,-2.0,5,0.9964850000000016,0.046167143061757086
444,-1.0,4,0.996477083333335,0.042399569414556026
445,-1.0,4,0.9964691666666683,0.0505012251669541
446,-0.5,3,0.9964612500000016,0.066814919312795
447,0.5,3,0.996453333333335,0.04178143541018168
448,1.0,5,0.9964454166666683,0.04183452297002077
449,0.5,3,0.9964375000000016,0.03650005472203096
450,-1.0,6,0.996429583333335,0.046114599953095116
451,0.5,3,0.9964216666666683,0.03922567516565323
452,3.0,6,0.9964137500000017,0.048312703457971416
453,-1.0,5,0.996405833333335,0.046460900083184244
454,-1.0,4,0.9963979166666683,0.05745673947967589
455,-1.0,6,0.9963900000000017,0.04679452038059632
456,-0.5,3,0.996382083333335,0.07099047458420198
457,-1.0,5,0.9963741666666683,0.049239768832921985
458,2.0,5,0.9963662500000017,0.03506551403552294
459,5.0,8,0.996358333333335,0.05045464262366295
460,0.5,3,0.9963504166666683,0.04580824077129364
461,-0.5,3,0.9963425000000017,0.05518262895445029
462,-0.5,3,0.996334583333335,0.05691794492304325
463,0.5,3,0.9963266666666684,0.046029401322205864
464,4.0,6,0.9963187500000017,0.04858988088866075
465,0.5,3,0.996310833333335,0.046499850849310555
466,1.0,7,0.9963029166666684,0.04990026527749641
467,-1.0,4,0.9962950000000017,0.06543761771172285
468,-1.0,5,0.996287083333335,0.05511651523411274
469,0.5,3,0.9962791666666684,0.044771802301208176
470,-1.0,4,0.9962712500000017,0.051445786375552416
471,-3.0,7,0.996263333333335,0.05796728070293154
472,0.5,3,0.9962554166666684,0.04346654191613197
473,-1.0,4,0.9962475000000017,0.060347369173541665
474,1.0,6,0.9962395833333351,0.060977804164091744
475,-7.0,8,0.9962316666666684,0.05022338358685374
476,-1.0,4,0.9962237500000017,0.05268161837011576
477,-0.5,3,0.9962158333333351,0.08181585961331923
478,1.0,4,0.9962079166666684,0.06311324052512646
479,3.0,7,0.9962000000000018,0.05834414557154689
480,-3.0,6,0.9961920833333351,0.07213063941647609
481,-1.0,4,0.9961841666666684,0.05874229921028018
482,0.5,3,0.9961762500000018,0.06332183443009853
483,0.5,3,0.9961683333333351,0.04855386850734552
484,-0.5,3,0.9961604166666684,0.06020549777895212
485,2.0,5,0.9961525000000018,0.058972840756177904
486,-0.5,3,0.9961445833333351,0.08591810241341591
487,-1.0,6,0.9961366666666684,0.06268133937070768
488,1.0,5,0.9961287500000018,0.059437691885977986
489,0.0,6,0.9961208333333351,0.05788689013570547
490,-0.5,3,0.9961129166666685,0.0743862275655071
491,0.5,3,0.9961050000000018,0.0541505441069603
492,2.0,5,0.9960970833333351,0.06654836945235729
493,-0.5,3,0.9960891666666685,0.06509272536883752
494,-1.0,4,0.9960812500000018,0.07414841279387474
495,1.0,4,0.9960733333333351,0.07301937462761998
496,-0.5,3,0.9960654166666685,0.0770159550011158
497,-2.0,5,0.9960575000000018,0.07682242169976235
498,0.5,3,0.9960495833333352,0.04310306658347448
499,-0.5,3,0.9960416666666685,0.09275365310410659
500,3.0,7,0.9960337500000018,0.07793217258793968
501,-1.0,4,0.9960258333333352,0.08337084017693996
502,0.5,3,0.9960179166666685,0.06293823818365733
503,-0.5,3,0.9960100000000018,0.08892372250556946
504,-1.0,4,0.9960020833333352,0.06797245424240828
505,-1.0,4,0.9959941666666685,0.07118635205551982
506,0.5,3,0.9959862500000018,0.05298927550514539
507,-1.0,4,0.9959783333333352,0.07866340689361095
508,0.5,3,0.9959704166666685,0.04673788323998451
509,-3.0,7,0.9959625000000019,0.0783062686345407
510,0.5,3,0.9959545833333352,0.06837114319205284
511,2.0,6,0.9959466666666685,0.08286622787515323
512,-0.5,3,0.9959387500000019,0.08621122874319553
513,-4.0,7,0.9959308333333352,0.08791499797786985
514,-1.0,4,0.9959229166666685,0.11203129775822163
515,-1.0,5,0.9959150000000019,0.09328176453709602
516,-3.0,6,0.9959070833333352,0.09273236431181431
517,-1.0,4,0.9958991666666686,0.07793292682617903
518,-0.5,3,0.9958912500000019,0.08648485317826271
519,0.5,3,0.9958833333333352,0.09670460720856984
520,-1.0,4,0.9958754166666686,0.08975302800536156
521,0.5,3,0.9958675000000019,0.06321584930022557
522,0.5,3,0.9958595833333352,0.057353563296298184
523,-1.0,4,0.9958516666666686,0.1110880896449089
524,0.0,6,0.9958437500000019,0.10756602883338928
525,-3.0,6,0.9958358333333353,0.09532746362189452
526,2.0,5,0.9958279166666686,0.0578820489346981
527,1.0,4,0.9958200000000019,0.07555399928241968
528,1.0,5,0.9958120833333353,0.09869685396552086
529,-3.0,8,0.9958041666666686,0.1157718007452786
530,-0.5,3,0.9957962500000019,0.19129074613253275
531,1.0,6,0.9957883333333353,0.14643816401561102
532,2.0,5,0.9957804166666686,0.1430671237409115
533,-2.0,5,0.995772500000002,0.13327986747026443
534,0.5,3,0.9957645833333353,0.11069327592849731
535,1.0,5,0.9957566666666686,0.1032095044851303
536,-2.0,5,0.995748750000002,0.1236875481903553
537,-5.0,9,0.9957408333333353,0.1069153750108348
538,-1.0,4,0.9957329166666686,0.11574720405042171
539,0.0,8,0.995725000000002,0.11034534149803221
540,-2.0,6,0.9957170833333353,0.17491446435451508
541,-0.5,3,0.9957091666666686,0.22777978082497916
